,Time,Notifier,H,M,R,S_Location,Special,Domain,OS,View
696,2019-01-04,ErrOr SquaD,0,0,0,Netherlands,0,bakelen.nl/king.txt,Linux,mirror
697,2019-01-04,ErrOr SquaD,0,0,0,Netherlands,0,fransverhoek.nl/king.txt,Linux,mirror
698,2019-01-04,ErrOr SquaD,0,0,0,Netherlands,0,ecda.nl/king.txt,Linux,mirror
699,2019-01-04,Mr.Kro0oz.305,0,0,0,Netherlands,0,www.jooproukens.nl/sa.html,Linux,mirror
700,2019-01-04,./Coco,0,0,0,Netherlands,0,www.dubbeltop.nl/nyan.html,Linux,mirror
701,2019-01-04,HelpMaster,0,0,1,Ireland,0,tthnoord.nl/Help.html,Linux,mirror
702,2019-01-03,Alqiyaramdana,H,M,0,United States,0,tweetosties.nl,Unknown,mirror
703,2019-01-03,Alqiyaramdana,H,M,0,United States,0,nogates.nl,Unknown,mirror
704,2019-01-03,darkshadow-tn,0,0,1,Netherlands,0,eddegrootassurantien.nl/images...,Linux,mirror
705,2019-01-03,mhamdi_jeber,0,0,0,Netherlands,0,www.mooymandenhaag.nl/js.php,Linux,mirror
706,2019-01-02,zakiloup,0,0,0,Netherlands,0,stylemepretty.nl/wp-content/_i...,Linux,mirror
707,2019-01-02,zakiloup,0,0,0,Netherlands,0,schoondergangoud.nl/z3ki.gif,Linux,mirror
708,2019-01-02,zakiloup,0,M,0,Netherlands,0,petervanheeswijk.nl/z3ki.gif,Linux,mirror
709,2019-01-02,zakiloup,0,0,1,Netherlands,0,chr-mk-zvl.nl/z3ki.gif,Linux,mirror
710,2019-01-02,Belalang-R00t,H,M,0,United States,0,socialpayments.nl,Linux,mirror
711,2019-01-02,Astra,0,0,1,Netherlands,0,www.patisseriederidder.nl/as.htm,Linux,mirror
712,2019-01-01,Fighter Kamrul,0,0,0,United States,0,surenda.nl/Fighter.txt,Linux,mirror
